price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,has_urgency_banner,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture
5.8,9,1000,1,3.83,52,25.0,7.0,11.0,4.0,5.0,0,0,0,0,rosered,XS,4,2,0,43,0.0,CN,28295,3.8099664251634566,0
7.0,6,50000,0,4.12,9207,5077.0,1860.0,1185.0,467.0,618.0,0,0,0,0,black,M,6,2,0,18,1.0,CN,15538,4.156197708842837,0
3.66,26,100,1,3.2,10,4.0,2.0,0.0,0.0,4.0,0,0,0,0,green,S,50,1,0,140,0.0,CN,269,3.3382899628252787,0
3.83,4,5000,1,3.76,337,163.0,48.0,54.0,27.0,45.0,0,0,0,0,black,S,50,1,0,42,0.0,CN,99283,4.285597735765438,0
13.0,84,10000,1,4.36,2592,1632.0,531.0,260.0,68.0,101.0,1,0,1,0,black,S,50,3,0,33,0.0,CN,23719,4.301066655423922,1
6.0,17,5000,1,3.85,817,384.0,160.0,125.0,59.0,89.0,0,0,0,0,blue,XXS,1,2,0,41,0.0,CN,50864,4.079643755898081,1
15.0,59,100,0,3.87,202,94.0,50.0,21.0,12.0,25.0,0,0,0,0,,M,11,4,0,30,0.0,CN,7267,4.157836796477226,0
8.0,7,100,0,4.0,13,5.0,5.0,1.0,2.0,0.0,0,0,0,0,white & green,XS,5,2,0,23,1.0,CN,129,3.7906976744186047,0
1.71,2,50,1,4.67,3,2.0,1.0,0.0,0.0,0.0,0,0,0,0,grey,XS,2,1,0,31,1.0,CN,3762,3.7974481658692185,0
12.0,43,10000,1,3.87,632,303.0,122.0,99.0,35.0,73.0,0,0,0,0,lightpink,S,50,3,0,42,0.0,CN,45524,3.9729373517265616,1
20.0,17,50,0,4.17,12,7.0,2.0,2.0,0.0,1.0,0,0,0,0,red,S,50,6,0,36,1.0,CN,26,3.9230769230769234,0
9.0,8,1000,0,4.17,648,347.0,160.0,76.0,33.0,32.0,0,0,0,0,black,S,50,3,0,41,0.0,CN,37956,4.030377278954578,0
2.0,56,1000,1,3.73,41,17.0,10.0,6.0,2.0,6.0,0,0,0,0,green,S,2,1,0,27,0.0,CN,3119,3.9099070214812435,0
5.0,5,100,1,3.4,25,11.0,3.0,2.0,3.0,6.0,0,0,0,0,black,XS,50,2,0,35,1.0,CN,98,3.918367346938776,0
9.0,14,10000,0,4.14,644,363.0,134.0,71.0,27.0,49.0,0,0,0,0,purple,M,50,3,0,43,0.0,CN,3972,3.8491943605236663,1
11.0,10,100,1,3.56,71,29.0,10.0,15.0,6.0,11.0,0,0,0,0,armygreen,4XL,50,3,0,35,0.0,CN,2782,4.06901509705248,0
16.0,14,1000,1,4.27,127,75.0,31.0,9.0,4.0,8.0,1,0,1,0,gray & white,XS,50,4,0,36,0.0,CN,514,4.217898832684825,0
7.0,6,5000,0,3.23,1212,393.0,201.0,198.0,133.0,287.0,0,0,0,0,white,S,9,2,0,13,0.0,CN,1686,3.687425860023725,0
7.0,84,10000,0,3.93,2526,1269.0,485.0,355.0,153.0,264.0,0,0,0,0,purple,S,50,2,0,41,0.0,CN,10501,4.029235310922768,0
8.0,54,50000,0,3.69,14568,5946.0,2952.0,2624.0,1310.0,1736.0,0,0,0,0,grey,S,50,3,0,78,0.0,CN,78307,3.8402569374385433,1
8.0,7,100,0,3.8,15,9.0,1.0,1.0,1.0,3.0,0,0,0,0,grey,XS,50,3,0,14,0.0,CN,88,4.045454545454546,0
8.0,7,10000,0,3.66,864,366.0,168.0,129.0,76.0,125.0,0,0,0,0,white,S,50,3,0,24,0.0,CN,4295,3.8495925494761347,0
3.0,3,100,1,4.04,47,22.0,13.0,6.0,4.0,2.0,0,0,0,0,brown & yellow,XXXS,1,1,0,29,1.0,CN,11401,4.093588281729673,1
8.0,20,1000,0,3.12,341,106.0,45.0,62.0,39.0,89.0,0,0,0,0,skyblue,S,50,2,0,138,1.0,CN,7858,3.9531687452277935,0
6.0,21,5000,0,3.18,573,174.0,96.0,97.0,69.0,137.0,0,0,0,0,rose,S,13,2,0,34,1.0,CN,9827,4.113869950137377,1
9.0,21,100,0,3.51,47,17.0,10.0,6.0,8.0,6.0,0,0,0,0,green,M,7,3,0,34,1.0,CN,9827,4.113869950137377,1
11.0,49,100,0,3.73,26,12.0,4.0,3.0,5.0,2.0,0,0,0,0,winered,M,25,2,0,43,1.0,CN,1160,4.143965517241379,0
13.0,11,1000,0,3.36,350,115.0,75.0,54.0,33.0,73.0,0,0,0,0,red,S,50,3,0,14,0.0,CN,8821,3.872009976193176,0
11.0,11,5000,1,4.16,1401,777.0,298.0,185.0,54.0,87.0,0,0,0,0,white,XL,41,2,0,37,0.0,CN,13879,4.054470783197637,0
7.0,7,1000,0,4.02,636,330.0,128.0,90.0,34.0,54.0,0,0,0,0,white,S,50,2,0,41,1.0,CN,35358,4.018157135584592,1
9.0,10,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,XS,50,3,0,43,1.0,CN,291,3.690721649484536,0
8.0,7,100,0,4.19,54,33.0,10.0,4.0,2.0,5.0,1,0,1,0,pink,XS,50,2,0,21,1.0,CN,8989,3.851930136833908,1
8.0,8,1000,0,4.06,121,61.0,28.0,16.0,10.0,6.0,0,0,0,0,pink,S,1,3,0,42,0.0,CN,3300,4.0242424242424235,0
6.0,17,5000,1,4.26,550,322.0,122.0,62.0,13.0,31.0,1,0,1,0,grey,S,20,2,0,48,0.0,CN,5781,4.274865940148763,0
14.0,13,100,0,4.5,113,82.0,17.0,7.0,3.0,4.0,1,0,1,0,grey,S,50,3,0,40,0.0,CN,7627,4.0477251868362405,0
13.0,93,100,0,4.09,127,68.0,27.0,15.0,9.0,8.0,0,0,0,0,pink,S,5,3,0,40,0.0,CN,26833,4.235381805985168,0
13.0,59,1000,0,4.14,870,520.0,133.0,106.0,40.0,71.0,0,0,0,0,navyblue,S,50,3,0,43,1.0,CN,16523,4.038733886098166,0
5.0,5,5000,1,3.88,883,446.0,162.0,109.0,59.0,107.0,0,0,0,0,black,S,50,2,0,23,0.0,CN,11883,4.120676596818985,0
3.69,53,100,1,4.36,11,6.0,3.0,2.0,0.0,0.0,1,0,0,1,black,6XL,1,1,0,27,0.0,CN,277,3.855595667870036,1
3.85,69,1000,1,3.23,185,51.0,33.0,42.0,26.0,33.0,0,0,0,0,multicolor,S,1,1,0,25,0.0,CN,703,3.9601706970128014,0
11.0,10,100,0,3.91,22,13.0,1.0,4.0,1.0,3.0,0,0,0,0,white,XS,50,3,0,40,0.0,CN,7363,4.106342523427951,0
2.0,2,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,green,XS,1,1,0,35,1.0,CN,126370,4.14695734747171,1
8.0,85,100,1,4.5,14,9.0,3.0,2.0,0.0,0.0,0,0,0,0,white,AU plug Low quality,1,2,0,15,0.0,CN,173,3.9017341040462434,0
7.0,7,10,0,3.36,11,4.0,1.0,3.0,1.0,2.0,0,0,0,0,black,M,1,2,0,38,1.0,CN,4485,3.810479375696767,0
11.0,24,1000,0,3.73,154,68.0,31.0,21.0,14.0,20.0,0,0,0,0,white,L,50,3,0,42,1.0,CN,47639,4.2134385692394885,0
11.0,10,5000,1,3.2,249,85.0,35.0,38.0,26.0,65.0,0,0,0,0,black,S,35,2,0,28,0.0,CN,88193,4.0808907736441675,1
2.7,3,10000,1,4.13,1165,667.0,217.0,137.0,59.0,85.0,0,0,0,0,floral,S,1,1,0,33,0.0,CN,16013,4.1088490601386365,0
5.83,8,5000,0,3.99,639,337.0,118.0,89.0,33.0,62.0,0,0,0,0,green,XS,50,2,0,40,0.0,,91631,3.83793694273772,1
11.0,14,20000,1,3.76,8029,3689.0,1502.0,1160.0,592.0,1086.0,0,0,0,0,black,S,19,2,0,43,1.0,CN,17760,4.137105855855856,1
12.0,11,100,0,3.97,37,23.0,4.0,1.0,4.0,5.0,0,0,0,0,white,S,50,3,0,42,0.0,CN,1452,3.7355371900826446,0
5.66,6,100,0,3.08,13,3.0,3.0,3.0,0.0,4.0,0,0,0,0,black,S,50,2,0,35,1.0,CN,2782,4.06901509705248,0
16.0,14,100,0,4.0,11,5.0,3.0,2.0,0.0,1.0,0,0,0,0,black,S,50,5,0,26,0.0,CN,3588,4.148272017837234,0
3.67,13,1000,0,4.09,197,97.0,48.0,33.0,10.0,9.0,0,0,0,0,black,S,50,1,0,43,0.0,CN,11505,4.136723163841808,0
12.0,11,100,0,3.73,104,40.0,24.0,24.0,4.0,12.0,0,0,0,0,yellow,S,50,3,0,42,0.0,CN,17002,4.0278202564404175,0
2.71,6,100,1,3.4,20,6.0,5.0,4.0,1.0,4.0,0,0,0,0,pink,XS,2,1,0,31,0.0,CN,3762,3.7974481658692185,0
5.73,5,100,0,4.03,63,29.0,14.0,15.0,3.0,2.0,0,0,0,0,black,5PAIRS,50,1,0,137,0.0,CN,3852,4.003115264797508,0
8.0,7,10000,0,3.84,1958,889.0,427.0,291.0,144.0,207.0,0,0,0,0,navy blue,S,50,2,0,25,0.0,CN,61895,4.268002261895145,1
9.0,8,100,0,3.7,27,11.0,4.0,6.0,5.0,1.0,0,0,0,0,blue,M,50,3,0,81,0.0,CN,104,3.8942307692307687,0
14.0,12,100,0,2.7,20,6.0,1.0,3.0,1.0,9.0,0,0,0,0,pink,S,14,3,0,27,1.0,CN,1643,3.922702373706634,0
3.66,4,100,0,3.04,23,7.0,3.0,4.0,2.0,7.0,0,0,0,0,blue,XXL,50,1,0,138,0.0,CN,7858,3.9531687452277935,0
6.0,6,100,0,3.4,5,2.0,0.0,2.0,0.0,1.0,0,0,0,0,yellow,XS,50,2,0,14,1.0,CN,112,3.625,0
12.0,85,1000,0,3.58,137,63.0,18.0,17.0,14.0,25.0,0,0,0,0,white,S,50,3,0,43,0.0,CN,15407,3.8553904069578766,1
9.0,8,5000,0,3.68,856,358.0,169.0,147.0,64.0,118.0,0,0,0,0,pink,M,50,3,0,43,0.0,CN,5083,3.9474719653747785,0
13.0,56,100,1,3.55,20,8.0,5.0,1.0,2.0,4.0,0,0,0,0,black,S,50,3,0,38,0.0,CN,111,3.774774774774775,0
3.0,3,50,0,4.25,4,3.0,0.0,0.0,1.0,0.0,0,0,0,0,orange,XS,1,1,0,27,0.0,CN,28,4.035714285714286,0
9.0,8,1000,1,3.67,108,43.0,20.0,24.0,8.0,13.0,0,0,0,0,winered & yellow,XL,1,3,0,35,0.0,CN,12441,3.924684510891408,0
11.0,11,1000,0,3.62,131,53.0,26.0,21.0,11.0,20.0,0,0,0,0,pink,S,50,2,0,41,0.0,CN,8362,3.8171490074144936,0
11.0,10,100,0,3.55,89,37.0,17.0,10.0,8.0,17.0,0,0,0,0,rose,XS,17,3,0,32,0.0,CN,88,3.5568181818181817,0
11.0,10,100,1,3.13,45,11.0,11.0,7.0,5.0,11.0,0,0,0,0,blue,XS,1,3,0,26,0.0,CN,364,3.381868131868132,0
9.0,26,10000,1,3.78,2090,892.0,440.0,379.0,168.0,211.0,0,0,0,0,black,S,50,3,0,40,0.0,,839882,4.103759813878616,0
7.0,49,1000,0,3.99,194,98.0,41.0,25.0,15.0,15.0,0,0,0,0,black,S,50,2,0,40,1.0,CN,2946,4.31602172437203,0
3.73,17,100,1,4.37,27,17.0,7.0,1.0,0.0,2.0,1,0,1,0,white,25-S,5,1,0,48,0.0,CN,343,4.521865889212828,0
8.0,10,50,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,XS,5,2,0,23,1.0,CN,127,3.874015748031496,0
3.81,25,100,1,3.32,25,11.0,3.0,2.0,1.0,8.0,0,0,0,0,orange,S,50,1,0,35,0.0,CN,613,3.9445350734094617,0
6.0,142,10000,1,3.78,1941,912.0,349.0,288.0,131.0,261.0,0,0,0,0,army green,S,20,2,0,41,0.0,CN,31559,4.123419626730885,1
12.0,86,1000,0,4.09,702,386.0,143.0,81.0,35.0,57.0,0,0,0,0,white,S,10,3,0,37,0.0,CN,104269,4.253287170683522,0
6.0,6,100,1,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,black,XS,1,2,0,27,1.0,CN,28,4.035714285714286,0
6.0,31,10000,0,4.09,2789,1442.0,635.0,401.0,137.0,174.0,0,0,0,0,whitestripe,S,50,2,0,45,0.0,CN,11596,4.280441531562608,0
9.0,8,50000,0,3.83,13198,6060.0,2562.0,2214.0,1033.0,1329.0,0,0,0,0,yellow,S,50,3,0,53,0.0,CN,37076,4.302082209515589,1
13.0,11,50,0,4.33,12,7.0,3.0,1.0,1.0,0.0,0,0,0,0,pink,L,1,3,0,79,0.0,CN,14358,4.093536704276362,0
11.0,10,10000,0,3.75,1717,745.0,349.0,274.0,145.0,204.0,0,0,0,0,white,,50,3,0,23,0.0,CN,190918,4.235886611005772,0
3.9,5,1000,0,3.11,57,19.0,4.0,13.0,6.0,15.0,0,0,0,0,pink,S,9,1,0,91,1.0,CN,2072,3.882722007722008,0
8.0,47,100,1,4.33,110,69.0,23.0,7.0,7.0,4.0,1,0,1,0,blue,S,50,2,0,43,0.0,CN,1032,4.577519379844961,0
6.0,6,50000,0,4.2,12880,7337.0,2647.0,1643.0,623.0,630.0,1,0,1,0,black,S,18,2,0,53,0.0,CN,38264,4.227942713777964,0
6.0,6,5000,0,3.93,549,286.0,90.0,78.0,36.0,59.0,0,0,0,0,black,M,50,2,0,43,1.0,CN,80093,4.006692220293909,0
8.0,10,50,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,XS,50,3,0,41,0.0,CN,21485,4.1462415638817784,0
4.68,25,1000,1,3.69,127,53.0,25.0,21.0,12.0,16.0,0,0,0,0,blue,XXL,50,1,0,43,0.0,CN,45372,4.057810984748303,0
8.0,43,1000,0,4.0,180,91.0,39.0,28.0,3.0,19.0,0,0,0,0,black,M,50,3,0,41,0.0,CN,139223,3.933581376640354,0
8.0,7,20000,0,4.05,8904,4640.0,1964.0,1121.0,493.0,686.0,0,0,0,0,black,S,50,2,0,31,0.0,CN,19221,4.168097393475886,0
8.0,51,1000,1,3.61,256,109.0,47.0,36.0,20.0,44.0,0,0,0,0,white,S,50,3,0,38,0.0,CN,19760,4.141953441295547,0
7.0,26,100,0,2.9,10,4.0,0.0,0.0,3.0,3.0,0,0,0,0,white,S,50,2,0,33,0.0,CN,32,3.1875,0
7.0,6,10000,0,4.11,2483,1325.0,521.0,360.0,134.0,143.0,0,0,0,0,black,S,50,2,0,31,0.0,CN,34311,4.066217831016292,0
7.0,30,1000,1,3.28,179,64.0,25.0,30.0,18.0,42.0,0,0,0,0,white,XS,50,2,0,109,0.0,CN,13625,4.382091743119266,1
5.65,5,1000,1,3.87,108,50.0,20.0,21.0,8.0,9.0,0,0,0,0,yellow,M,50,1,0,36,0.0,CN,550,4.054545454545455,0
9.0,65,1000,0,4.09,520,281.0,113.0,56.0,30.0,40.0,0,0,0,0,black,L,13,3,0,94,1.0,CN,38985,4.064229831986662,0
8.0,9,10000,0,3.35,1316,456.0,237.0,210.0,141.0,272.0,0,0,0,0,yellow,XS,50,2,0,36,0.0,CN,1987,3.987921489682939,0
12.0,58,1000,0,4.18,239,150.0,36.0,20.0,13.0,20.0,0,0,0,0,blue,M,50,3,0,52,0.0,CN,5042,4.146568821896073,0
5.0,5,1000,1,3.1,31,15.0,0.0,1.0,3.0,12.0,0,0,0,0,,S,50,2,0,27,1.0,CN,2792,4.325214899713467,0
3.84,4,1000,0,3.18,55,19.0,7.0,10.0,3.0,16.0,0,0,0,0,green,S,50,1,0,36,0.0,CN,791,4.31858407079646,0
8.0,7,10000,1,3.56,1473,545.0,306.0,261.0,152.0,209.0,0,0,0,0,black,M,50,3,0,39,0.0,CN,11148,4.180749910297811,0
12.0,31,1000,0,3.87,344,178.0,56.0,41.0,24.0,45.0,0,0,0,0,green,XS,50,3,0,12,1.0,CN,639,4.0078247261345865,1
5.79,9,100,1,3.96,53,27.0,9.0,7.0,8.0,2.0,0,0,0,0,white,XXS,1,2,0,43,0.0,CN,104,3.7211538461538463,0
7.0,66,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,blue,XS,50,2,0,41,0.0,CN,3694,4.0422306442880345,1
3.0,5,1000,1,4.05,327,170.0,71.0,45.0,14.0,27.0,0,0,0,0,black,S,1,1,0,90,1.0,CN,72885,4.0798518213624195,0
13.0,22,1000,1,4.01,156,85.0,32.0,12.0,10.0,17.0,0,0,0,0,khaki,XS,50,3,0,30,1.0,CN,4508,4.330745341614906,0
8.0,16,10000,0,4.04,1589,770.0,391.0,248.0,77.0,103.0,0,0,0,0,white,S,9,2,0,43,0.0,CN,3665,4.194270122783084,0
8.0,76,100,1,3.64,11,5.0,2.0,1.0,1.0,2.0,0,0,0,0,purple,Size-5XL,26,2,0,25,1.0,CN,70,3.5142857142857142,0
9.0,8,100,1,4.07,46,26.0,7.0,7.0,2.0,4.0,0,0,0,0,beige,EU 35,10,3,0,30,0.0,CN,300,3.966666666666667,0
9.0,8,1000,1,4.27,754,431.0,171.0,100.0,30.0,22.0,1,0,1,0,pink,S,50,3,0,43,0.0,CN,18029,4.1006156747462414,0
4.9,8,1000,1,3.83,99,43.0,18.0,23.0,8.0,7.0,0,0,0,0,white,XXS,1,1,0,41,0.0,CN,17752,3.8996732762505633,0
8.0,38,1000,0,4.14,196,113.0,35.0,25.0,8.0,15.0,0,0,0,0,black,M,50,3,0,39,1.0,CN,6275,4.383107569721116,0
25.0,38,50,1,3.17,6,2.0,1.0,1.0,0.0,2.0,0,0,0,0,rainbow,S,10,7,0,27,0.0,CN,401,4.00997506234414,0
2.0,2,100,1,2.57,7,1.0,1.0,2.0,0.0,3.0,0,0,0,0,yellow,S,5,1,0,30,1.0,CN,12919,4.024460097530769,0
9.0,8,1000,1,3.52,295,126.0,38.0,48.0,28.0,55.0,0,0,0,0,gray,S,17,3,0,35,0.0,CN,12441,3.924684510891408,0
11.0,42,100,0,4.24,55,33.0,11.0,5.0,3.0,3.0,0,0,0,0,green,M,9,2,0,105,1.0,CN,6121,4.365789903610522,0
12.0,102,1000,1,4.22,206,119.0,44.0,24.0,8.0,11.0,1,0,1,0,grey,S,8,3,0,37,0.0,CN,2495,4.211623246492986,0
9.0,59,10000,0,3.77,1721,752.0,368.0,260.0,141.0,200.0,0,0,0,0,red,S,17,3,0,47,0.0,CN,2888,4.1921745152354575,0
7.0,17,10,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,grey,25,2,2,0,21,0.0,CN,46,3.608695652173913,0
8.0,25,100,1,4.0,55,30.0,9.0,7.0,4.0,5.0,0,0,0,0,black,S,50,2,0,43,0.0,CN,2199,4.106866757617099,0
8.0,7,1000,0,4.22,124,75.0,25.0,8.0,8.0,8.0,0,0,0,0,grey,S,50,3,0,43,1.0,CN,3950,4.0574683544303785,0
15.0,13,5000,0,3.51,1257,498.0,220.0,197.0,108.0,234.0,0,0,0,0,red,S,10,4,0,42,0.0,CN,19184,4.471017514595498,0
14.0,27,5000,0,3.52,1442,573.0,250.0,227.0,139.0,253.0,0,0,0,0,black,M,50,4,0,43,1.0,CN,7874,3.95999491998984,0
13.0,11,20000,1,2.97,2191,603.0,321.0,343.0,263.0,661.0,0,0,0,0,green,M,34,3,0,35,0.0,CN,14482,4.001588178428394,0
4.83,51,50,1,2.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,white,XS,3,1,0,39,1.0,VE,57,3.8245614035087723,0
6.0,7,100,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,black,S,50,2,0,44,0.0,CN,102568,4.051049060135715,0
13.0,11,100,0,4.35,26,18.0,4.0,1.0,1.0,2.0,1,0,1,0,pink & white,XS,50,3,0,139,0.0,US,21,4.047619047619048,0
11.0,10,5000,0,4.34,728,456.0,148.0,72.0,20.0,32.0,1,0,1,0,navyblue,XS,15,2,0,20,0.0,CN,8500,4.081176470588234,0
8.0,7,1000,0,3.6,141,64.0,22.0,19.0,7.0,29.0,0,0,0,0,pink,S,50,3,0,24,1.0,CN,3771,3.881463802704853,0
7.0,6,1000,0,4.16,129,72.0,26.0,17.0,7.0,7.0,0,0,0,0,black,XS,50,2,0,73,1.0,CN,941,4.20403825717322,0
9.0,8,100,1,3.18,72,17.0,19.0,12.0,8.0,16.0,0,0,0,0,red,S,10,3,0,26,0.0,CN,288,3.7291666666666665,0
2.0,2,5000,1,3.89,496,254.0,80.0,72.0,33.0,57.0,0,0,0,0,green,S,1,1,0,35,1.0,CN,14095,4.089677190493083,0
8.0,7,10000,0,4.01,2543,1315.0,482.0,383.0,180.0,183.0,0,0,0,0,black,M,50,2,0,40,0.0,CN,110548,4.143666099793755,1
8.0,7,1000,1,3.63,161,64.0,31.0,30.0,14.0,22.0,0,0,0,0,lightgrey,S,50,2,0,49,0.0,CN,1653,3.9733817301875383,0
8.0,7,5000,0,4.14,2737,1582.0,524.0,278.0,137.0,216.0,0,0,0,0,Pink,S,50,3,0,36,1.0,CN,68339,4.298745957652292,0
18.0,27,5000,1,4.03,1058,539.0,240.0,132.0,61.0,86.0,0,0,0,0,blue,S,50,5,0,41,0.0,CN,12348,3.7949465500485915,0
11.0,10,20000,1,3.7,2682,1194.0,480.0,401.0,223.0,384.0,0,0,0,0,purple,L,50,3,0,35,0.0,CN,12974,3.965700632033297,0
11.0,83,20000,0,3.87,5719,2720.0,1171.0,820.0,408.0,600.0,0,0,0,0,khaki,M,50,2,0,38,0.0,CN,151914,4.127921060600077,0
4.0,4,10000,0,4.03,2150,1115.0,445.0,291.0,144.0,155.0,0,0,0,0,red,S,50,1,0,41,0.0,CN,230951,4.311065983693512,0
8.0,7,10000,0,3.71,951,420.0,176.0,143.0,84.0,128.0,0,0,0,0,white,XS,50,2,0,31,0.0,CN,4213,4.0583906954664135,0
8.0,7,5000,0,3.94,957,502.0,161.0,136.0,54.0,104.0,0,0,0,0,purple,XS,50,2,0,21,0.0,CN,4373,4.178367253601646,0
6.0,23,1000,1,3.94,251,120.0,53.0,41.0,18.0,19.0,0,0,0,0,white,S,50,2,0,54,0.0,CN,6457,3.9704196995508747,0
5.87,5,20000,1,3.98,4137,2090.0,852.0,576.0,278.0,341.0,0,0,0,0,red,XS,5,1,0,18,0.0,CN,4646,4.118811881188118,0
2.65,3,100,0,4.58,33,26.0,4.0,0.0,2.0,1.0,1,0,1,0,,2,50,1,0,14,0.0,CN,900,3.9877777777777776,0
7.0,6,20000,1,4.0,2464,1306.0,463.0,305.0,157.0,233.0,0,0,0,0,green,M,2,2,0,50,0.0,CN,3271,4.069703454601039,0
7.0,22,100000,1,3.82,11913,5355.0,2430.0,1974.0,960.0,1194.0,0,0,0,0,,S,50,2,0,46,0.0,CN,320031,4.2188662973274464,1
14.0,12,5000,0,3.83,912,428.0,174.0,143.0,60.0,107.0,0,0,0,0,white,S,50,4,0,41,0.0,CN,38258,3.955434157561817,0
19.0,105,20000,1,4.4,3787,2541.0,673.0,309.0,73.0,191.0,2,1,1,0,purple,Baby Float Boat,50,6,0,57,0.0,CN,295161,4.32994873984029,0
8.0,7,5000,1,3.7,917,421.0,142.0,147.0,75.0,132.0,0,0,0,0,green,XXS,10,2,0,38,0.0,CN,8166,4.175851089884889,0
7.0,50,5000,0,4.02,1046,545.0,200.0,161.0,59.0,81.0,0,0,0,0,watermelonred,S,50,2,0,43,0.0,CN,36361,3.9675201452105284,0
8.0,9,10000,1,3.09,775,223.0,123.0,137.0,84.0,208.0,0,0,0,0,pink,S,50,2,0,43,0.0,CN,54504,3.80168428005284,1
8.0,7,1000,1,3.93,54,27.0,12.0,6.0,2.0,7.0,0,0,0,0,yellow,S,19,2,0,28,1.0,CN,88193,4.0808907736441675,1
1.7,9,1000,1,3.86,86,41.0,17.0,13.0,5.0,10.0,0,0,0,0,,10 ml,50,1,0,57,1.0,CN,484,3.9917355371900825,0
12.0,59,100,0,3.59,64,24.0,16.0,10.0,2.0,12.0,0,0,0,0,white,S,50,3,0,44,1.0,CN,5244,4.0139206712433255,0
6.0,33,5000,0,4.04,846,451.0,168.0,109.0,47.0,71.0,0,0,0,0,pink,S,26,2,0,41,0.0,CN,21485,4.1462415638817784,0
11.0,10,50000,0,3.91,13488,6325.0,3006.0,1998.0,916.0,1243.0,0,0,0,0,black,S,50,3,0,31,0.0,CN,17816,4.179445442299056,1
5.0,59,100,0,4.27,22,13.0,4.0,4.0,0.0,1.0,0,0,0,0,green,XS,5,2,0,43,0.0,CN,521,4.1266794625719765,0
9.0,49,100,1,3.72,109,51.0,14.0,21.0,9.0,14.0,0,0,0,0,pink,M,50,3,0,36,0.0,CN,267,4.04119850187266,0
15.0,68,1000,1,3.87,546,257.0,112.0,87.0,30.0,60.0,0,0,0,0,yellow,L,50,4,0,40,1.0,CN,6775,4.184059040590406,0
5.0,5,1000,1,3.1,31,15.0,0.0,1.0,3.0,12.0,0,0,0,0,,S,50,2,0,27,0.0,CN,2792,4.325214899713467,0
15.0,13,100,0,4.11,56,29.0,14.0,7.0,2.0,4.0,0,0,0,0,lightblue,L,50,4,0,41,0.0,CN,2166,4.030470914127424,0
11.0,54,1000,1,3.93,90,42.0,21.0,13.0,7.0,7.0,0,0,0,0,red,S,36,2,0,29,0.0,CN,11401,4.093588281729673,1
14.0,84,100,0,3.79,103,47.0,20.0,16.0,7.0,13.0,0,0,0,0,black,S,50,3,0,49,0.0,CN,29265,4.288399111566719,0
16.0,56,5000,0,4.01,781,433.0,132.0,80.0,59.0,77.0,0,0,0,0,,XS,50,4,0,18,1.0,CN,12083,4.2667383927832505,0
6.0,6,20000,1,3.97,2564,1281.0,538.0,365.0,147.0,233.0,0,0,0,0,skyblue,L,50,2,0,35,0.0,CN,12974,3.965700632033297,0
13.0,11,1000,0,3.47,487,187.0,78.0,82.0,59.0,81.0,0,0,0,0,prussianblue,S,50,3,0,14,0.0,CN,3670,3.9787465940054494,0
3.86,4,100,1,3.48,23,9.0,4.0,2.0,5.0,3.0,0,0,0,0,green,S,1,1,0,49,1.0,CN,55670,4.1214837434884135,1
3.74,55,10000,1,4.23,1416,852.0,267.0,147.0,68.0,82.0,1,0,1,0,grey,S,50,1,0,41,1.0,CN,37956,4.030377278954578,0
7.0,9,100,0,3.23,43,14.0,6.0,9.0,4.0,10.0,0,0,0,0,apricot,XXS,1,2,0,40,0.0,CN,7363,4.106342523427951,0
12.0,11,1000,0,3.61,171,73.0,30.0,26.0,13.0,29.0,0,0,0,0,white,S,7,3,0,54,0.0,CN,4811,4.194554146747039,0
8.0,26,100,0,3.07,14,3.0,2.0,5.0,1.0,3.0,0,0,0,0,black,XXL,50,2,0,40,0.0,CN,43,3.1860465116279064,0
12.0,11,100,0,4.09,11,7.0,1.0,1.0,1.0,1.0,0,0,0,0,black,M,50,3,0,84,0.0,CN,1770,3.9338983050847456,0
7.0,6,100,0,3.65,20,8.0,5.0,2.0,2.0,3.0,0,0,0,0,red,XS,50,2,0,18,0.0,CN,24,3.625,0
8.0,22,1000,0,3.74,638,266.0,135.0,119.0,41.0,77.0,0,0,0,0,white,S,50,2,0,44,1.0,CN,9034,4.1911667035643125,0
6.0,11,1000,0,4.11,76,44.0,11.0,11.0,5.0,5.0,0,0,0,0,red,S,50,2,0,43,0.0,CN,54504,3.80168428005284,1
4.0,4,100,1,4.07,46,23.0,12.0,6.0,1.0,4.0,0,0,0,0,yellow,S,50,1,0,48,1.0,CN,32168,3.8845436458592384,0
9.0,8,5000,1,3.8,501,217.0,96.0,102.0,42.0,44.0,0,0,0,0,white,M,50,3,0,43,0.0,CN,11505,4.136723163841808,0
